label,start_datetime,end_datetime,room_capacity,room_name,course_name,course_code
exercice,2024-05-16 08:00:00,2024-05-16 10:00:00,32.0,CO4,Deep learning for autonomous vehicles,CIVIL-459
cours,2024-02-23 14:00:00,2024-02-23 16:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
exercice,2024-03-01 16:00:00,2024-03-01 17:00:00,86.0,INM202,"Information, calcul, communication",CS-119(a)
exercice,2024-03-01 16:00:00,2024-03-01 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-03-05 15:00:00,2024-03-05 17:00:00,35.0,BC07,"Information, calcul, communication",CS-119(a)
exercice,2024-03-08 16:00:00,2024-03-08 17:00:00,96.0,INJ218,"Information, calcul, communication",CS-119(a)
exercice,2024-03-08 16:00:00,2024-03-08 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-03-15 16:00:00,2024-03-15 17:00:00,114.0,INF1,"Information, calcul, communication",CS-119(a)
exercice,2024-03-15 16:00:00,2024-03-15 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-03-19 15:00:00,2024-03-19 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-03-22 16:00:00,2024-03-22 17:00:00,36.0,INM201,"Information, calcul, communication",CS-119(a)
exercice,2024-03-22 16:00:00,2024-03-22 17:00:00,86.0,INM202,"Information, calcul, communication",CS-119(a)
exercice,2024-03-22 16:00:00,2024-03-22 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-03-26 15:00:00,2024-03-26 17:00:00,60.0,CO021,"Information, calcul, communication",CS-119(a)
exercice,2024-03-26 15:00:00,2024-03-26 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-04-09 15:00:00,2024-04-09 17:00:00,35.0,BC07,"Information, calcul, communication",CS-119(a)
exercice,2024-04-19 16:00:00,2024-04-19 17:00:00,114.0,INF1,"Information, calcul, communication",CS-119(a)
exercice,2024-04-19 16:00:00,2024-04-19 17:00:00,36.0,INM201,"Information, calcul, communication",CS-119(a)
exercice,2024-04-26 16:00:00,2024-04-26 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-04-26 16:00:00,2024-04-26 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-04-30 15:00:00,2024-04-30 17:00:00,45.0,CO023,"Information, calcul, communication",CS-119(a)
exercice,2024-05-03 16:00:00,2024-05-03 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-05-14 15:00:00,2024-05-14 17:00:00,45.0,CO020,"Information, calcul, communication",CS-119(a)
exercice,2024-05-14 15:00:00,2024-05-14 17:00:00,60.0,CO021,"Information, calcul, communication",CS-119(a)
exercice,2024-05-17 16:00:00,2024-05-17 17:00:00,86.0,INM202,"Information, calcul, communication",CS-119(a)
cours,2024-05-21 14:00:00,2024-05-21 15:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
exercice,2024-05-21 15:00:00,2024-05-21 17:00:00,35.0,BC07,"Information, calcul, communication",CS-119(a)
cours,2024-05-31 14:00:00,2024-05-31 16:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
cours,2024-03-13 14:00:00,2024-03-13 16:00:00,65.0,CE1103,Le projet du confort dans l'architecture du XXe s.,AR-428
cours,2024-03-20 14:00:00,2024-03-20 16:00:00,65.0,CE1103,Le projet du confort dans l'architecture du XXe s.,AR-428
projet,2024-04-10 14:00:00,2024-04-10 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
projet,2024-05-29 14:00:00,2024-05-29 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
cours,2024-02-20 08:00:00,2024-02-20 11:00:00,70.0,MED01418,Structure des matériaux,MSE-100
exercice,2024-02-20 14:00:00,2024-02-20 16:00:00,,MED31122,Structure des matériaux,MSE-100
exercice,2024-03-05 14:00:00,2024-03-05 16:00:00,5.0,MED31124,Structure des matériaux,MSE-100
exercice,2024-03-12 13:00:00,2024-03-12 14:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-03-19 14:00:00,2024-03-19 16:00:00,5.0,MED31219,Structure des matériaux,MSE-100
exercice,2024-03-19 14:00:00,2024-03-19 16:00:00,5.0,MED31124,Structure des matériaux,MSE-100
cours,2024-04-11 08:00:00,2024-04-11 10:00:00,96.0,INJ218,Design in innovation: creation for adoption,MGT-406
exercice,2024-04-09 14:00:00,2024-04-09 16:00:00,12.0,MED31119,Structure des matériaux,MSE-100
exercice,2024-04-18 10:00:00,2024-04-18 12:00:00,96.0,INJ218,Design in innovation: creation for adoption,MGT-406
cours,2024-04-16 08:00:00,2024-04-16 11:00:00,70.0,MED01418,Structure des matériaux,MSE-100
exercice,2024-02-29 08:00:00,2024-02-29 10:00:00,36.0,MAB1486,Numerical approximation of PDEs,MATH-451
exercice,2024-03-14 08:00:00,2024-03-14 10:00:00,36.0,MAB1486,Numerical approximation of PDEs,MATH-451
exercice,2024-04-16 14:00:00,2024-04-16 16:00:00,5.0,MED31219,Structure des matériaux,MSE-100
exercice,2024-04-16 14:00:00,2024-04-16 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
exercice,2024-04-11 08:00:00,2024-04-11 10:00:00,36.0,MAB1486,Numerical approximation of PDEs,MATH-451
exercice,2024-04-11 08:00:00,2024-04-11 10:00:00,48.0,MAA112,Numerical approximation of PDEs,MATH-451
exercice,2024-04-23 14:00:00,2024-04-23 16:00:00,,MED31122,Structure des matériaux,MSE-100
exercice,2024-05-14 14:00:00,2024-05-14 16:00:00,5.0,MED31124,Structure des matériaux,MSE-100
exercice,2024-04-18 08:00:00,2024-04-18 10:00:00,48.0,MAA112,Numerical approximation of PDEs,MATH-451
cours,2024-04-19 08:00:00,2024-04-19 10:00:00,48.0,MAA112,Numerical approximation of PDEs,MATH-451
exercice,2024-05-14 14:00:00,2024-05-14 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
exercice,2024-05-21 14:00:00,2024-05-21 16:00:00,5.0,MED31124,Structure des matériaux,MSE-100
exercice,2024-04-25 08:00:00,2024-04-25 10:00:00,36.0,MAB1486,Numerical approximation of PDEs,MATH-451
cours,2024-04-26 08:00:00,2024-04-26 10:00:00,48.0,MAA112,Numerical approximation of PDEs,MATH-451
exercice,2024-05-21 14:00:00,2024-05-21 16:00:00,7.0,MED31424,Structure des matériaux,MSE-100
cours,2024-05-17 08:00:00,2024-05-17 10:00:00,48.0,MAA112,Numerical approximation of PDEs,MATH-451
cours,2024-05-24 08:00:00,2024-05-24 10:00:00,48.0,MAA112,Numerical approximation of PDEs,MATH-451
exercice,2024-03-28 08:00:00,2024-03-28 10:00:00,32.0,CO4,Deep learning for autonomous vehicles,CIVIL-459
cours,2024-03-28 10:00:00,2024-03-28 12:00:00,184.0,CM11,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-04-18 08:00:00,2024-04-18 10:00:00,41.0,CO6,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-02 08:00:00,2024-05-02 10:00:00,41.0,CO5,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-16 08:00:00,2024-05-16 10:00:00,40.0,CO260,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-23 08:00:00,2024-05-23 10:00:00,32.0,CO4,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-30 08:00:00,2024-05-30 10:00:00,41.0,CO6,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-30 08:00:00,2024-05-30 10:00:00,40.0,CO260,Deep learning for autonomous vehicles,CIVIL-459
cours,2024-02-22 15:00:00,2024-02-22 17:00:00,84.0,MAB111,Geometry,MATH-123(b)
cours,2024-03-07 15:00:00,2024-03-07 17:00:00,84.0,MAB111,Geometry,MATH-123(b)
exercice,2024-03-12 14:00:00,2024-03-12 15:00:00,96.0,INJ218,Geometry,MATH-123(b)
cours,2024-03-28 15:00:00,2024-03-28 17:00:00,84.0,MAB111,Geometry,MATH-123(b)
cours,2024-05-02 15:00:00,2024-05-02 17:00:00,84.0,MAB111,Geometry,MATH-123(b)
exercice,2024-02-23 16:00:00,2024-02-23 17:00:00,36.0,INM201,"Information, calcul, communication",CS-119(a)
exercice,2024-02-27 15:00:00,2024-02-27 17:00:00,45.0,CO020,"Information, calcul, communication",CS-119(a)
exercice,2024-02-27 15:00:00,2024-02-27 17:00:00,60.0,CO021,"Information, calcul, communication",CS-119(a)
exercice,2024-02-27 15:00:00,2024-02-27 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-03-01 16:00:00,2024-03-01 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-03-05 15:00:00,2024-03-05 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-03-08 16:00:00,2024-03-08 17:00:00,114.0,INF1,"Information, calcul, communication",CS-119(a)
cours,2024-03-19 14:00:00,2024-03-19 15:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
exercice,2024-03-26 15:00:00,2024-03-26 17:00:00,45.0,CO020,"Information, calcul, communication",CS-119(a)
exercice,2024-04-09 15:00:00,2024-04-09 17:00:00,128.0,INF3,"Information, calcul, communication",CS-119(a)
exercice,2024-04-09 15:00:00,2024-04-09 17:00:00,45.0,CO020,"Information, calcul, communication",CS-119(a)
exercice,2024-04-12 16:00:00,2024-04-12 17:00:00,54.0,INF119,"Information, calcul, communication",CS-119(a)
exercice,2024-04-12 16:00:00,2024-04-12 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
cours,2024-04-19 14:00:00,2024-04-19 16:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
exercice,2024-04-23 15:00:00,2024-04-23 17:00:00,45.0,CO020,"Information, calcul, communication",CS-119(a)
exercice,2024-04-26 16:00:00,2024-04-26 17:00:00,114.0,INF1,"Information, calcul, communication",CS-119(a)
exercice,2024-04-30 15:00:00,2024-04-30 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-05-03 16:00:00,2024-05-03 17:00:00,54.0,INF119,"Information, calcul, communication",CS-119(a)
exercice,2024-05-03 16:00:00,2024-05-03 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-05-10 16:00:00,2024-05-10 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-05-10 16:00:00,2024-05-10 17:00:00,96.0,INJ218,"Information, calcul, communication",CS-119(a)
exercice,2024-05-10 16:00:00,2024-05-10 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-05-17 16:00:00,2024-05-17 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-05-24 16:00:00,2024-05-24 17:00:00,54.0,INF119,"Information, calcul, communication",CS-119(a)
exercice,2024-05-28 15:00:00,2024-05-28 17:00:00,45.0,CO023,"Information, calcul, communication",CS-119(a)
exercice,2024-05-28 15:00:00,2024-05-28 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-05-31 16:00:00,2024-05-31 17:00:00,36.0,INM201,"Information, calcul, communication",CS-119(a)
cours,2024-02-28 14:00:00,2024-02-28 16:00:00,65.0,CE1103,Le projet du confort dans l'architecture du XXe s.,AR-428
cours,2024-03-27 14:00:00,2024-03-27 16:00:00,65.0,CE1103,Le projet du confort dans l'architecture du XXe s.,AR-428
cours,2024-05-22 14:00:00,2024-05-22 16:00:00,65.0,CE1103,Le projet du confort dans l'architecture du XXe s.,AR-428
cours,2024-02-28 13:00:00,2024-02-28 14:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
projet,2024-04-24 14:00:00,2024-04-24 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
cours,2024-05-15 13:00:00,2024-05-15 14:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
exercice,2024-02-20 14:00:00,2024-02-20 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
exercice,2024-03-05 14:00:00,2024-03-05 16:00:00,5.0,MED31219,Structure des matériaux,MSE-100
exercice,2024-03-12 14:00:00,2024-03-12 16:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-03-28 08:00:00,2024-03-28 10:00:00,40.0,CO260,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-04-18 08:00:00,2024-04-18 10:00:00,32.0,CO4,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-04-25 08:00:00,2024-04-25 10:00:00,40.0,CO260,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-02 08:00:00,2024-05-02 10:00:00,32.0,CO4,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-02 08:00:00,2024-05-02 10:00:00,40.0,CO260,Deep learning for autonomous vehicles,CIVIL-459
cours,2024-05-02 10:00:00,2024-05-02 12:00:00,184.0,CM11,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-16 08:00:00,2024-05-16 10:00:00,41.0,CO5,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-16 08:00:00,2024-05-16 10:00:00,41.0,CO6,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-05-23 08:00:00,2024-05-23 10:00:00,41.0,CO6,Deep learning for autonomous vehicles,CIVIL-459
exercice,2024-04-09 14:00:00,2024-04-09 15:00:00,96.0,INJ218,Geometry,MATH-123(b)
cours,2024-04-11 15:00:00,2024-04-11 17:00:00,84.0,MAB111,Geometry,MATH-123(b)
cours,2024-05-16 15:00:00,2024-05-16 17:00:00,84.0,MAB111,Geometry,MATH-123(b)
exercice,2024-02-20 15:00:00,2024-02-20 17:00:00,128.0,INF3,"Information, calcul, communication",CS-119(a)
exercice,2024-02-20 15:00:00,2024-02-20 17:00:00,45.0,CO020,"Information, calcul, communication",CS-119(a)
exercice,2024-02-20 15:00:00,2024-02-20 17:00:00,60.0,CO021,"Information, calcul, communication",CS-119(a)
exercice,2024-02-20 15:00:00,2024-02-20 17:00:00,35.0,BC07,"Information, calcul, communication",CS-119(a)
exercice,2024-02-23 16:00:00,2024-02-23 17:00:00,96.0,INJ218,"Information, calcul, communication",CS-119(a)
exercice,2024-03-08 16:00:00,2024-03-08 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
cours,2024-03-12 14:00:00,2024-03-12 15:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
exercice,2024-03-12 15:00:00,2024-03-12 17:00:00,39.0,BC08,"Information, calcul, communication",CS-119(a)
exercice,2024-03-15 16:00:00,2024-03-15 17:00:00,86.0,INM202,"Information, calcul, communication",CS-119(a)
exercice,2024-03-22 16:00:00,2024-03-22 17:00:00,96.0,INJ218,"Information, calcul, communication",CS-119(a)
exercice,2024-03-22 16:00:00,2024-03-22 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
exercice,2024-04-12 16:00:00,2024-04-12 17:00:00,96.0,INJ218,"Information, calcul, communication",CS-119(a)
exercice,2024-04-16 15:00:00,2024-04-16 17:00:00,45.0,CO023,"Information, calcul, communication",CS-119(a)
exercice,2024-04-19 16:00:00,2024-04-19 17:00:00,54.0,INF119,"Information, calcul, communication",CS-119(a)
exercice,2024-04-19 16:00:00,2024-04-19 17:00:00,38.0,INM203,"Information, calcul, communication",CS-119(a)
exercice,2024-04-19 16:00:00,2024-04-19 17:00:00,96.0,INJ218,"Information, calcul, communication",CS-119(a)
exercice,2024-04-23 15:00:00,2024-04-23 17:00:00,35.0,BC07,"Information, calcul, communication",CS-119(a)
exercice,2024-05-10 16:00:00,2024-05-10 17:00:00,54.0,INF119,"Information, calcul, communication",CS-119(a)
exercice,2024-05-24 16:00:00,2024-05-24 17:00:00,50.0,DIA005,"Information, calcul, communication",CS-119(a)
cours,2024-05-28 14:00:00,2024-05-28 15:00:00,348.0,SG1138,"Information, calcul, communication",CS-119(a)
exercice,2024-05-31 16:00:00,2024-05-31 17:00:00,54.0,INF119,"Information, calcul, communication",CS-119(a)
cours,2024-04-24 14:00:00,2024-04-24 16:00:00,65.0,CE1103,Le projet du confort dans l'architecture du XXe s.,AR-428
projet,2024-02-21 14:00:00,2024-02-21 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
projet,2024-02-28 14:00:00,2024-02-28 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
projet,2024-03-27 14:00:00,2024-03-27 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
projet,2024-05-22 14:00:00,2024-05-22 17:00:00,64.0,GRC001,SKIL Student Kreativity and Innovation Laboratory,PENS-315
exercice,2024-02-20 14:00:00,2024-02-20 16:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-02-27 14:00:00,2024-02-27 16:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-03-05 14:00:00,2024-03-05 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
cours,2024-03-19 08:00:00,2024-03-19 11:00:00,70.0,MED01418,Structure des matériaux,MSE-100
exercice,2024-03-19 14:00:00,2024-03-19 16:00:00,12.0,MED31119,Structure des matériaux,MSE-100
exercice,2024-03-26 14:00:00,2024-03-26 16:00:00,12.0,MED31119,Structure des matériaux,MSE-100
exercice,2024-03-26 14:00:00,2024-03-26 16:00:00,,MED31122,Structure des matériaux,MSE-100
exercice,2024-04-09 14:00:00,2024-04-09 16:00:00,5.0,MED31219,Structure des matériaux,MSE-100
exercice,2024-04-23 13:00:00,2024-04-23 14:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-04-23 14:00:00,2024-04-23 16:00:00,12.0,MED31119,Structure des matériaux,MSE-100
exercice,2024-05-07 13:00:00,2024-05-07 14:00:00,122.0,ELA1,Structure des matériaux,MSE-100
cours,2024-05-14 08:00:00,2024-05-14 11:00:00,70.0,MED01418,Structure des matériaux,MSE-100
exercice,2024-02-22 10:00:00,2024-02-22 12:00:00,40.0,BC02,Analyse II,MATH-106(e)
exercice,2024-03-07 10:00:00,2024-03-07 12:00:00,36.0,INM201,Analyse II,MATH-106(e)
exercice,2024-03-07 10:00:00,2024-03-07 12:00:00,42.0,INM11,Analyse II,MATH-106(e)
exercice,2024-03-21 10:00:00,2024-03-21 12:00:00,62.0,INM10,Analyse II,MATH-106(e)
exercice,2024-03-28 10:00:00,2024-03-28 12:00:00,40.0,BC02,Analyse II,MATH-106(e)
cours,2024-04-15 10:00:00,2024-04-15 12:00:00,342.0,CO1,Analyse II,MATH-106(e)
cours,2024-04-17 10:00:00,2024-04-17 12:00:00,342.0,CO1,Analyse II,MATH-106(e)
exercice,2024-05-28 14:00:00,2024-05-28 16:00:00,7.0,MED31424,Structure des matériaux,MSE-100
exercice,2024-02-22 10:00:00,2024-02-22 12:00:00,50.0,DIA005,Analyse II,MATH-106(e)
cours,2024-02-26 10:00:00,2024-02-26 12:00:00,342.0,CO1,Analyse II,MATH-106(e)
cours,2024-02-28 10:00:00,2024-02-28 12:00:00,342.0,CO1,Analyse II,MATH-106(e)
exercice,2024-02-29 10:00:00,2024-02-29 12:00:00,40.0,BC02,Analyse II,MATH-106(e)
exercice,2024-03-14 10:00:00,2024-03-14 12:00:00,62.0,INM10,Analyse II,MATH-106(e)
exercice,2024-03-14 10:00:00,2024-03-14 12:00:00,48.0,DIA003,Analyse II,MATH-106(e)
cours,2024-03-25 10:00:00,2024-03-25 12:00:00,342.0,CO1,Analyse II,MATH-106(e)
exercice,2024-04-11 10:00:00,2024-04-11 12:00:00,36.0,INM201,Analyse II,MATH-106(e)
exercice,2024-03-26 14:00:00,2024-03-26 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
cours,2024-04-09 08:00:00,2024-04-09 11:00:00,70.0,MED01418,Structure des matériaux,MSE-100
exercice,2024-04-09 14:00:00,2024-04-09 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
exercice,2024-04-23 14:00:00,2024-04-23 16:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-04-23 14:00:00,2024-04-23 16:00:00,5.0,MED31219,Structure des matériaux,MSE-100
exercice,2024-04-30 14:00:00,2024-04-30 16:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-04-30 14:00:00,2024-04-30 16:00:00,,MED31122,Structure des matériaux,MSE-100
exercice,2024-04-30 14:00:00,2024-04-30 16:00:00,15.0,MED31523,Structure des matériaux,MSE-100
exercice,2024-05-07 14:00:00,2024-05-07 16:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-05-07 14:00:00,2024-05-07 16:00:00,5.0,MED31219,Structure des matériaux,MSE-100
exercice,2024-05-07 14:00:00,2024-05-07 16:00:00,7.0,MED31424,Structure des matériaux,MSE-100
exercice,2024-05-14 13:00:00,2024-05-14 14:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-05-14 14:00:00,2024-05-14 16:00:00,7.0,MED31424,Structure des matériaux,MSE-100
cours,2024-05-28 08:00:00,2024-05-28 11:00:00,70.0,MED01418,Structure des matériaux,MSE-100
exercice,2024-05-28 13:00:00,2024-05-28 14:00:00,122.0,ELA1,Structure des matériaux,MSE-100
exercice,2024-02-22 10:00:00,2024-02-22 12:00:00,42.0,INM11,Analyse II,MATH-106(e)
exercice,2024-02-22 10:00:00,2024-02-22 12:00:00,50.0,DIA004,Analyse II,MATH-106(e)
exercice,2024-02-29 10:00:00,2024-02-29 12:00:00,48.0,DIA003,Analyse II,MATH-106(e)
exercice,2024-03-07 10:00:00,2024-03-07 12:00:00,40.0,BC04,Analyse II,MATH-106(e)
